,gene_id,database,kegg_id
14516,SGL_RS20210,KEGG_reaction,-
14517,SGL_RS04705,KEGG_reaction,-
14518,SGL_RS04710,KEGG_reaction,-
14519,SGL_RS04715,KEGG_reaction,-
14520,SGL_RS04720,KEGG_reaction,-
14521,SGL_RS04725,KEGG_reaction,-
14522,SGL_RS04730,KEGG_reaction,R04112
14523,SGL_RS04735,KEGG_reaction,-
14524,SGL_RS04740,KEGG_reaction,-
14525,SGL_RS04745,KEGG_reaction,-
14526,SGL_RS04750,KEGG_reaction,-
14527,SGL_RS04755,KEGG_reaction,-
14528,SGL_RS04760,KEGG_reaction,-
14529,SGL_RS04765,KEGG_reaction,-
14530,SGL_RS04770,KEGG_reaction,-
14531,SGL_RS04775,KEGG_reaction,-
14532,SGL_RS04780,KEGG_reaction,-
14533,SGL_RS04785,KEGG_reaction,-
14534,SGL_RS04790,KEGG_reaction,-
14535,SGL_RS04795,KEGG_reaction,-
14536,SGL_RS04800,KEGG_reaction,R00475
14537,SGL_RS04805,KEGG_reaction,-
14538,SGL_RS04810,KEGG_reaction,-
14539,SGL_RS04820,KEGG_reaction,-
14540,SGL_RS04825,KEGG_reaction,-
14541,SGL_RS04830,KEGG_reaction,-
14542,SGL_RS04840,KEGG_reaction,-
14543,SGL_RS04845,KEGG_reaction,R10645
14544,SGL_RS04845,KEGG_reaction,R10646
14545,SGL_RS04845,KEGG_reaction,R10647
14546,SGL_RS04850,KEGG_reaction,R05775
14547,SGL_RS04855,KEGG_reaction,-
14548,SGL_RS04860,KEGG_reaction,-
14549,SGL_RS04865,KEGG_reaction,-
14550,SGL_RS04870,KEGG_reaction,-
14551,SGL_RS04875,KEGG_reaction,R02283
14552,SGL_RS04875,KEGG_reaction,R04475
14553,SGL_RS04880,KEGG_reaction,-
14554,SGL_RS04885,KEGG_reaction,-
14555,SGL_RS04890,KEGG_reaction,-
14556,SGL_RS04895,KEGG_reaction,R00527
14557,SGL_RS04900,KEGG_reaction,R00623
14558,SGL_RS04900,KEGG_reaction,R00754
14559,SGL_RS04900,KEGG_reaction,R02124
14560,SGL_RS04900,KEGG_reaction,R04880
14561,SGL_RS04900,KEGG_reaction,R05233
14562,SGL_RS04900,KEGG_reaction,R05234
14563,SGL_RS04900,KEGG_reaction,R06917
14564,SGL_RS04900,KEGG_reaction,R06927
14565,SGL_RS04900,KEGG_reaction,R06983
14566,SGL_RS04900,KEGG_reaction,R07105
14567,SGL_RS04900,KEGG_reaction,R08281
14568,SGL_RS04900,KEGG_reaction,R08306
14569,SGL_RS04900,KEGG_reaction,R08310
14570,SGL_RS04915,KEGG_reaction,R03877
14571,SGL_RS04920,KEGG_reaction,R02918
14572,SGL_RS04925,KEGG_reaction,-
14573,SGL_RS04935,KEGG_reaction,R02918
14574,SGL_RS04940,KEGG_reaction,-
14575,SGL_RS04945,KEGG_reaction,-
14576,SGL_RS04955,KEGG_reaction,-
14577,SGL_RS04960,KEGG_reaction,-
14578,SGL_RS04965,KEGG_reaction,-
14579,SGL_RS04970,KEGG_reaction,-
14580,SGL_RS04975,KEGG_reaction,-
14581,SGL_RS04980,KEGG_reaction,-
14582,SGL_RS04985,KEGG_reaction,-
14583,SGL_RS04990,KEGG_reaction,-
14584,SGL_RS04995,KEGG_reaction,-
14585,SGL_RS05000,KEGG_reaction,-
14586,SGL_RS05005,KEGG_reaction,-
14587,SGL_RS05010,KEGG_reaction,R11325
14588,SGL_RS05015,KEGG_reaction,R11325
14589,SGL_RS05020,KEGG_reaction,-
14590,SGL_RS05025,KEGG_reaction,R00315
14591,SGL_RS05025,KEGG_reaction,R01353
14592,SGL_RS05030,KEGG_reaction,R03893
14593,SGL_RS05030,KEGG_reaction,R05510
14594,SGL_RS05030,KEGG_reaction,R05511
14595,SGL_RS05030,KEGG_reaction,R06835
14596,SGL_RS05030,KEGG_reaction,R06838
14597,SGL_RS05030,KEGG_reaction,R08120
14598,SGL_RS05030,KEGG_reaction,R08121
14599,SGL_RS05030,KEGG_reaction,R09136
14600,SGL_RS05030,KEGG_reaction,R09220
14601,SGL_RS05030,KEGG_reaction,R09222
14602,SGL_RS05040,KEGG_reaction,-
14603,SGL_RS05050,KEGG_reaction,-
14604,SGL_RS05055,KEGG_reaction,-
14605,SGL_RS05060,KEGG_reaction,-
14606,SGL_RS05065,KEGG_reaction,-
14607,SGL_RS05070,KEGG_reaction,-
14608,SGL_RS05075,KEGG_reaction,-
14609,SGL_RS05080,KEGG_reaction,-
14610,SGL_RS05085,KEGG_reaction,-
14611,SGL_RS05090,KEGG_reaction,-
14612,SGL_RS05095,KEGG_reaction,-
14613,SGL_RS05100,KEGG_reaction,-
14614,SGL_RS05105,KEGG_reaction,-
14615,SGL_RS05110,KEGG_reaction,-
14616,SGL_RS05115,KEGG_reaction,-
14617,SGL_RS05135,KEGG_reaction,-
14618,SGL_RS05140,KEGG_reaction,-
14619,SGL_RS05150,KEGG_reaction,-
14620,SGL_RS05155,KEGG_reaction,-
14621,SGL_RS05175,KEGG_reaction,R09396
14622,SGL_RS05180,KEGG_reaction,-
14623,SGL_RS05185,KEGG_reaction,-
14624,SGL_RS05190,KEGG_reaction,-
14625,SGL_RS05195,KEGG_reaction,-
14626,SGL_RS05200,KEGG_reaction,-
14627,SGL_RS05205,KEGG_reaction,-
14628,SGL_RS05210,KEGG_reaction,-
14629,SGL_RS05215,KEGG_reaction,-
14630,SGL_RS05220,KEGG_reaction,-
14631,SGL_RS05225,KEGG_reaction,R03662
14632,SGL_RS05225,KEGG_reaction,R08218
14633,SGL_RS05230,KEGG_reaction,-
14634,SGL_RS05235,KEGG_reaction,-
14635,SGL_RS05240,KEGG_reaction,-
14636,SGL_RS05245,KEGG_reaction,-
14637,SGL_RS05250,KEGG_reaction,-
14638,SGL_RS05255,KEGG_reaction,-
14639,SGL_RS05260,KEGG_reaction,-
14640,SGL_RS05270,KEGG_reaction,-
14641,SGL_RS05280,KEGG_reaction,-
14642,SGL_RS05285,KEGG_reaction,R00488
14643,SGL_RS05285,KEGG_reaction,R00526
14644,SGL_RS05290,KEGG_reaction,-
14645,SGL_RS05295,KEGG_reaction,-
14646,SGL_RS05300,KEGG_reaction,-
14647,SGL_RS05305,KEGG_reaction,R00375
14648,SGL_RS05305,KEGG_reaction,R00376
14649,SGL_RS05305,KEGG_reaction,R00377
14650,SGL_RS05305,KEGG_reaction,R00378
14651,SGL_RS05310,KEGG_reaction,-
14652,SGL_RS05315,KEGG_reaction,-
14653,SGL_RS05320,KEGG_reaction,-
14654,SGL_RS05325,KEGG_reaction,-
14655,SGL_RS05330,KEGG_reaction,-
14656,SGL_RS05335,KEGG_reaction,-
14657,SGL_RS05340,KEGG_reaction,-
14658,SGL_RS05345,KEGG_reaction,-
14659,SGL_RS05350,KEGG_reaction,-
14660,SGL_RS05355,KEGG_reaction,-
14661,SGL_RS05360,KEGG_reaction,-
14662,SGL_RS05365,KEGG_reaction,-
14663,SGL_RS05370,KEGG_reaction,-
14664,SGL_RS05375,KEGG_reaction,-
14665,SGL_RS05380,KEGG_reaction,-
14666,SGL_RS05385,KEGG_reaction,-
14667,SGL_RS05390,KEGG_reaction,-
14668,SGL_RS05395,KEGG_reaction,-
14669,SGL_RS05400,KEGG_reaction,-
14670,SGL_RS05405,KEGG_reaction,-
14671,SGL_RS05410,KEGG_reaction,-
14672,SGL_RS05415,KEGG_reaction,-
14673,SGL_RS05420,KEGG_reaction,-
14674,SGL_RS05425,KEGG_reaction,-
14675,SGL_RS05430,KEGG_reaction,-
14676,SGL_RS05435,KEGG_reaction,R00086
14677,SGL_RS05440,KEGG_reaction,R01626
14678,SGL_RS05440,KEGG_reaction,R11671
14679,SGL_RS05445,KEGG_reaction,-
14680,SGL_RS05450,KEGG_reaction,-
14681,SGL_RS05455,KEGG_reaction,-
14682,SGL_RS05460,KEGG_reaction,R00137
14683,SGL_RS05460,KEGG_reaction,R03005
14684,SGL_RS05465,KEGG_reaction,-
14685,SGL_RS05470,KEGG_reaction,R03066
14686,SGL_RS05470,KEGG_reaction,R03067
14687,SGL_RS05475,KEGG_reaction,-
14688,SGL_RS05480,KEGG_reaction,-
14689,SGL_RS05485,KEGG_reaction,-
14690,SGL_RS05495,KEGG_reaction,-
14691,SGL_RS05500,KEGG_reaction,-
14692,SGL_RS05505,KEGG_reaction,-
14693,SGL_RS05510,KEGG_reaction,-
14694,SGL_RS05520,KEGG_reaction,R01086
14695,SGL_RS05525,KEGG_reaction,-
14696,SGL_RS05535,KEGG_reaction,-
14697,SGL_RS05540,KEGG_reaction,R00081
14698,SGL_RS05545,KEGG_reaction,R00081
14699,SGL_RS05550,KEGG_reaction,R00081
14700,SGL_RS05555,KEGG_reaction,-
14701,SGL_RS05560,KEGG_reaction,-
14702,SGL_RS05565,KEGG_reaction,-
14703,SGL_RS05570,KEGG_reaction,-
14704,SGL_RS05575,KEGG_reaction,-
14705,SGL_RS05580,KEGG_reaction,-
14706,SGL_RS05585,KEGG_reaction,-
14707,SGL_RS05590,KEGG_reaction,R01157
14708,SGL_RS05595,KEGG_reaction,-
14709,SGL_RS05605,KEGG_reaction,-
14710,SGL_RS05615,KEGG_reaction,R03657
14711,SGL_RS05620,KEGG_reaction,-
14712,SGL_RS18710,KEGG_reaction,-
14713,SGL_RS05630,KEGG_reaction,-
14714,SGL_RS05640,KEGG_reaction,-
14715,SGL_RS05645,KEGG_reaction,-
14716,SGL_RS05650,KEGG_reaction,-
14717,SGL_RS05655,KEGG_reaction,-
14718,SGL_RS05660,KEGG_reaction,R01067
14719,SGL_RS05660,KEGG_reaction,R01641
14720,SGL_RS05660,KEGG_reaction,R01830
14721,SGL_RS05660,KEGG_reaction,R06590
14722,SGL_RS05665,KEGG_reaction,R04355
14723,SGL_RS05665,KEGG_reaction,R04726
14724,SGL_RS05665,KEGG_reaction,R04952
14725,SGL_RS05665,KEGG_reaction,R04957
14726,SGL_RS05665,KEGG_reaction,R04960
14727,SGL_RS05665,KEGG_reaction,R04963
14728,SGL_RS05665,KEGG_reaction,R04968
14729,SGL_RS05665,KEGG_reaction,R07762
14730,SGL_RS05665,KEGG_reaction,R10115
14731,SGL_RS05665,KEGG_reaction,R10119
14732,SGL_RS05670,KEGG_reaction,-
14733,SGL_RS05675,KEGG_reaction,-
14734,SGL_RS05680,KEGG_reaction,-
14735,SGL_RS05685,KEGG_reaction,R00078
14736,SGL_RS05695,KEGG_reaction,-
14737,SGL_RS05700,KEGG_reaction,R01135
14738,SGL_RS05710,KEGG_reaction,-
14739,SGL_RS05715,KEGG_reaction,-
14740,SGL_RS05720,KEGG_reaction,-
14741,SGL_RS05725,KEGG_reaction,-
14742,SGL_RS05730,KEGG_reaction,-
14743,SGL_RS05735,KEGG_reaction,R00435
14744,SGL_RS05735,KEGG_reaction,R00441
14745,SGL_RS05735,KEGG_reaction,R00442
14746,SGL_RS05735,KEGG_reaction,R00443
14747,SGL_RS05740,KEGG_reaction,-
14748,SGL_RS05745,KEGG_reaction,-
14749,SGL_RS05750,KEGG_reaction,-
14750,SGL_RS05755,KEGG_reaction,R00127
14751,SGL_RS05755,KEGG_reaction,R01547
14752,SGL_RS05755,KEGG_reaction,R11319
14753,SGL_RS05760,KEGG_reaction,-
14754,SGL_RS05765,KEGG_reaction,-
14755,SGL_RS05770,KEGG_reaction,-
14756,SGL_RS05775,KEGG_reaction,-
14757,SGL_RS05780,KEGG_reaction,-
14758,SGL_RS05785,KEGG_reaction,-
14759,SGL_RS05790,KEGG_reaction,-
14760,SGL_RS05795,KEGG_reaction,-
14761,SGL_RS05800,KEGG_reaction,-
14762,SGL_RS05805,KEGG_reaction,-
14763,SGL_RS05810,KEGG_reaction,-
14764,SGL_RS05815,KEGG_reaction,-
14765,SGL_RS05820,KEGG_reaction,-
14766,SGL_RS05825,KEGG_reaction,-
14767,SGL_RS05830,KEGG_reaction,-
14768,SGL_RS05835,KEGG_reaction,-
14769,SGL_RS05840,KEGG_reaction,-
14770,SGL_RS05845,KEGG_reaction,-
14771,SGL_RS05850,KEGG_reaction,-
14772,SGL_RS05855,KEGG_reaction,-
14773,SGL_RS05860,KEGG_reaction,R01302
14774,SGL_RS05865,KEGG_reaction,-
14775,SGL_RS05870,KEGG_reaction,-
14776,SGL_RS05875,KEGG_reaction,-
14777,SGL_RS05880,KEGG_reaction,-
14778,SGL_RS05885,KEGG_reaction,R02649
14779,SGL_RS05890,KEGG_reaction,-
14780,SGL_RS05895,KEGG_reaction,-
14781,SGL_RS05900,KEGG_reaction,-
14782,SGL_RS05925,KEGG_reaction,R00435
14783,SGL_RS05925,KEGG_reaction,R00441
14784,SGL_RS05925,KEGG_reaction,R00442
14785,SGL_RS05925,KEGG_reaction,R00443
14786,SGL_RS05930,KEGG_reaction,R00435
14787,SGL_RS05930,KEGG_reaction,R00441
14788,SGL_RS05930,KEGG_reaction,R00442
14789,SGL_RS05930,KEGG_reaction,R00443
14790,SGL_RS05935,KEGG_reaction,-
14791,SGL_RS05940,KEGG_reaction,-
14792,SGL_RS05945,KEGG_reaction,-
14793,SGL_RS05950,KEGG_reaction,-
14794,SGL_RS05955,KEGG_reaction,-
14795,SGL_RS05960,KEGG_reaction,-
14796,SGL_RS05965,KEGG_reaction,-
14797,SGL_RS05970,KEGG_reaction,-
14798,SGL_RS05975,KEGG_reaction,-
14799,SGL_RS05980,KEGG_reaction,-
14800,SGL_RS05985,KEGG_reaction,-
14801,SGL_RS05990,KEGG_reaction,-
14802,SGL_RS05995,KEGG_reaction,-
14803,SGL_RS06000,KEGG_reaction,-
14804,SGL_RS06005,KEGG_reaction,-
14805,SGL_RS06010,KEGG_reaction,-
14806,SGL_RS06015,KEGG_reaction,-
14807,SGL_RS06020,KEGG_reaction,-
14808,SGL_RS06025,KEGG_reaction,-
14809,SGL_RS06030,KEGG_reaction,-
14810,SGL_RS06035,KEGG_reaction,-
14811,SGL_RS06040,KEGG_reaction,-
14812,SGL_RS06045,KEGG_reaction,-
14813,SGL_RS06050,KEGG_reaction,-
14814,SGL_RS06055,KEGG_reaction,-
14815,SGL_RS06060,KEGG_reaction,-
14816,SGL_RS06065,KEGG_reaction,-
14817,SGL_RS06070,KEGG_reaction,R05227
14818,SGL_RS06075,KEGG_reaction,-
14819,SGL_RS06080,KEGG_reaction,-
14820,SGL_RS06085,KEGG_reaction,-
14821,SGL_RS06090,KEGG_reaction,-
14822,SGL_RS06095,KEGG_reaction,R03084
14823,SGL_RS06105,KEGG_reaction,-
14824,SGL_RS06110,KEGG_reaction,-
14825,SGL_RS06115,KEGG_reaction,-
14826,SGL_RS06120,KEGG_reaction,-
14827,SGL_RS06125,KEGG_reaction,R02250
14828,SGL_RS06125,KEGG_reaction,R02687
14829,SGL_RS06130,KEGG_reaction,-
14830,SGL_RS06135,KEGG_reaction,-
14831,SGL_RS06140,KEGG_reaction,R00220
14832,SGL_RS06140,KEGG_reaction,R00996
14833,SGL_RS06145,KEGG_reaction,-
14834,SGL_RS06150,KEGG_reaction,R01819
14835,SGL_RS06160,KEGG_reaction,-
14836,SGL_RS06165,KEGG_reaction,-
14837,SGL_RS06170,KEGG_reaction,-
14838,SGL_RS06175,KEGG_reaction,-
14839,SGL_RS19800,KEGG_reaction,-
14840,SGL_RS06190,KEGG_reaction,R01714
14841,SGL_RS06195,KEGG_reaction,-
14842,SGL_RS06200,KEGG_reaction,-
14843,SGL_RS06205,KEGG_reaction,-
14844,SGL_RS06210,KEGG_reaction,-
14845,SGL_RS06215,KEGG_reaction,-
14846,SGL_RS06220,KEGG_reaction,-
14847,SGL_RS06230,KEGG_reaction,-
14848,SGL_RS06235,KEGG_reaction,-
14849,SGL_RS06240,KEGG_reaction,-
14850,SGL_RS06245,KEGG_reaction,-
14851,SGL_RS06250,KEGG_reaction,-
14852,SGL_RS06255,KEGG_reaction,-
14853,SGL_RS06260,KEGG_reaction,-
14854,SGL_RS06265,KEGG_reaction,-
14855,SGL_RS06270,KEGG_reaction,R04254
14856,SGL_RS06275,KEGG_reaction,-
14857,SGL_RS06280,KEGG_reaction,-
14858,SGL_RS06285,KEGG_reaction,-
14859,SGL_RS06290,KEGG_reaction,R11945
14860,SGL_RS06295,KEGG_reaction,R11945
14861,SGL_RS06305,KEGG_reaction,-
14862,SGL_RS06310,KEGG_reaction,-
14863,SGL_RS06315,KEGG_reaction,-
14864,SGL_RS06320,KEGG_reaction,-
14865,SGL_RS06325,KEGG_reaction,-
14866,SGL_RS06330,KEGG_reaction,-
14867,SGL_RS06335,KEGG_reaction,-
14868,SGL_RS06340,KEGG_reaction,-
14869,SGL_RS06345,KEGG_reaction,R00014
14870,SGL_RS06345,KEGG_reaction,R00209
14871,SGL_RS06345,KEGG_reaction,R01699
14872,SGL_RS06345,KEGG_reaction,R03270
14873,SGL_RS06350,KEGG_reaction,-
14874,SGL_RS06355,KEGG_reaction,-
14875,SGL_RS06360,KEGG_reaction,R08572
14876,SGL_RS06365,KEGG_reaction,-
14877,SGL_RS06370,KEGG_reaction,R00897
14878,SGL_RS06370,KEGG_reaction,R03601
14879,SGL_RS06370,KEGG_reaction,R04859
14880,SGL_RS06375,KEGG_reaction,R00835
14881,SGL_RS06375,KEGG_reaction,R02736
14882,SGL_RS06375,KEGG_reaction,R10907
14883,SGL_RS06380,KEGG_reaction,-
14884,SGL_RS06395,KEGG_reaction,-
14885,SGL_RS06405,KEGG_reaction,-
14886,SGL_RS06410,KEGG_reaction,-
14887,SGL_RS06415,KEGG_reaction,-
14888,SGL_RS06420,KEGG_reaction,-
14889,SGL_RS06425,KEGG_reaction,-
14890,SGL_RS06430,KEGG_reaction,-
14891,SGL_RS06435,KEGG_reaction,R07773
14892,SGL_RS06440,KEGG_reaction,-
14893,SGL_RS06450,KEGG_reaction,R05637
14894,SGL_RS06455,KEGG_reaction,-
14895,SGL_RS06460,KEGG_reaction,R07554
14896,SGL_RS06460,KEGG_reaction,R07556
14897,SGL_RS06460,KEGG_reaction,R07558
14898,SGL_RS06460,KEGG_reaction,R07559
14899,SGL_RS06460,KEGG_reaction,R07561
14900,SGL_RS06470,KEGG_reaction,-
14901,SGL_RS06475,KEGG_reaction,-
14902,SGL_RS06480,KEGG_reaction,-
14903,SGL_RS06485,KEGG_reaction,-
14904,SGL_RS06490,KEGG_reaction,-
14905,SGL_RS06500,KEGG_reaction,-
14906,SGL_RS06505,KEGG_reaction,-
14907,SGL_RS06510,KEGG_reaction,-
14908,SGL_RS06515,KEGG_reaction,-
14909,SGL_RS06520,KEGG_reaction,-
14910,SGL_RS06525,KEGG_reaction,-
14911,SGL_RS06530,KEGG_reaction,R00183
14912,SGL_RS06530,KEGG_reaction,R00511
14913,SGL_RS06530,KEGG_reaction,R00963
14914,SGL_RS06530,KEGG_reaction,R01126
14915,SGL_RS06530,KEGG_reaction,R01227
14916,SGL_RS06530,KEGG_reaction,R01569
14917,SGL_RS06530,KEGG_reaction,R01664
14918,SGL_RS06530,KEGG_reaction,R01968
14919,SGL_RS06530,KEGG_reaction,R02088
14920,SGL_RS06530,KEGG_reaction,R02102
14921,SGL_RS06530,KEGG_reaction,R02323
14922,SGL_RS06530,KEGG_reaction,R02719
14923,SGL_RS06530,KEGG_reaction,R03346
14924,SGL_RS06535,KEGG_reaction,-
14925,SGL_RS06540,KEGG_reaction,-
14926,SGL_RS06545,KEGG_reaction,R03658
14927,SGL_RS06550,KEGG_reaction,-
14928,SGL_RS06555,KEGG_reaction,-
14929,SGL_RS06560,KEGG_reaction,-
14930,SGL_RS06565,KEGG_reaction,-
14931,SGL_RS06575,KEGG_reaction,R00791
14932,SGL_RS06580,KEGG_reaction,-
14933,SGL_RS06585,KEGG_reaction,-
14934,SGL_RS06590,KEGG_reaction,-
14935,SGL_RS06595,KEGG_reaction,-
14936,SGL_RS06600,KEGG_reaction,-
14937,SGL_RS06605,KEGG_reaction,R04594
14938,SGL_RS06605,KEGG_reaction,R11173
14939,SGL_RS06610,KEGG_reaction,-
14940,SGL_RS06615,KEGG_reaction,-
14941,SGL_RS06620,KEGG_reaction,-
14942,SGL_RS06625,KEGG_reaction,-
14943,SGL_RS06630,KEGG_reaction,-
14944,SGL_RS06635,KEGG_reaction,-
14945,SGL_RS06640,KEGG_reaction,-
14946,SGL_RS06645,KEGG_reaction,-
14947,SGL_RS06650,KEGG_reaction,-
14948,SGL_RS06660,KEGG_reaction,-
14949,SGL_RS06665,KEGG_reaction,-
14950,SGL_RS06670,KEGG_reaction,-
14951,SGL_RS06675,KEGG_reaction,-
14952,SGL_RS06680,KEGG_reaction,-
14953,SGL_RS06685,KEGG_reaction,-
14954,SGL_RS06690,KEGG_reaction,R04591
14955,SGL_RS06695,KEGG_reaction,-
14956,SGL_RS06700,KEGG_reaction,-
14957,SGL_RS06715,KEGG_reaction,-
14958,SGL_RS06720,KEGG_reaction,-
14959,SGL_RS06725,KEGG_reaction,-
14960,SGL_RS06730,KEGG_reaction,R02164
14961,SGL_RS06735,KEGG_reaction,-
14962,SGL_RS06740,KEGG_reaction,-
14963,SGL_RS06745,KEGG_reaction,-
14964,SGL_RS06750,KEGG_reaction,-
14965,SGL_RS06755,KEGG_reaction,-
14966,SGL_RS06760,KEGG_reaction,-
14967,SGL_RS06765,KEGG_reaction,-
14968,SGL_RS06770,KEGG_reaction,R00974
14969,SGL_RS06770,KEGG_reaction,R01411
14970,SGL_RS06770,KEGG_reaction,R02922
14971,SGL_RS06775,KEGG_reaction,-
14972,SGL_RS06780,KEGG_reaction,-
14973,SGL_RS06785,KEGG_reaction,-
14974,SGL_RS06790,KEGG_reaction,-
14975,SGL_RS06795,KEGG_reaction,-
14976,SGL_RS06800,KEGG_reaction,R00497
14977,SGL_RS06800,KEGG_reaction,R10994
14978,SGL_RS06805,KEGG_reaction,-
14979,SGL_RS06810,KEGG_reaction,R07263
14980,SGL_RS06815,KEGG_reaction,R00112
14981,SGL_RS06820,KEGG_reaction,-
14982,SGL_RS06835,KEGG_reaction,-
14983,SGL_RS06840,KEGG_reaction,R00112
14984,SGL_RS06845,KEGG_reaction,-
14985,SGL_RS06850,KEGG_reaction,-
14986,SGL_RS06855,KEGG_reaction,-
14987,SGL_RS06860,KEGG_reaction,-
14988,SGL_RS06865,KEGG_reaction,R03656
14989,SGL_RS06870,KEGG_reaction,-
14990,SGL_RS06875,KEGG_reaction,R00375
14991,SGL_RS06875,KEGG_reaction,R00376
14992,SGL_RS06875,KEGG_reaction,R00377
14993,SGL_RS06875,KEGG_reaction,R00378
14994,SGL_RS06880,KEGG_reaction,-
14995,SGL_RS06885,KEGG_reaction,-
14996,SGL_RS06890,KEGG_reaction,R00522
14997,SGL_RS06895,KEGG_reaction,R02111
14998,SGL_RS06900,KEGG_reaction,-
14999,SGL_RS06905,KEGG_reaction,-
15000,SGL_RS06915,KEGG_reaction,-
15001,SGL_RS06920,KEGG_reaction,-
15002,SGL_RS06925,KEGG_reaction,-
15003,SGL_RS06940,KEGG_reaction,-
15004,SGL_RS06945,KEGG_reaction,-
15005,SGL_RS06950,KEGG_reaction,-
15006,SGL_RS06955,KEGG_reaction,R00760
15007,SGL_RS06955,KEGG_reaction,R00867
15008,SGL_RS06955,KEGG_reaction,R03920
15009,SGL_RS06960,KEGG_reaction,-
15010,SGL_RS06965,KEGG_reaction,-
15011,SGL_RS06970,KEGG_reaction,-
15012,SGL_RS06975,KEGG_reaction,R01334
15013,SGL_RS06980,KEGG_reaction,-
15014,SGL_RS06985,KEGG_reaction,R04457
15015,SGL_RS06990,KEGG_reaction,-
15016,SGL_RS18755,KEGG_reaction,-
15017,SGL_RS07010,KEGG_reaction,-
15018,SGL_RS18760,KEGG_reaction,-
15019,SGL_RS07025,KEGG_reaction,-
15020,SGL_RS07030,KEGG_reaction,-
15021,SGL_RS07035,KEGG_reaction,R00200
15022,SGL_RS07035,KEGG_reaction,R00430
15023,SGL_RS07035,KEGG_reaction,R01138
15024,SGL_RS07035,KEGG_reaction,R01858
15025,SGL_RS07035,KEGG_reaction,R02320
15026,SGL_RS07040,KEGG_reaction,-
15027,SGL_RS07045,KEGG_reaction,-
15028,SGL_RS07050,KEGG_reaction,-
15029,SGL_RS07055,KEGG_reaction,R01078
15030,SGL_RS07060,KEGG_reaction,-
15031,SGL_RS07065,KEGG_reaction,-
15032,SGL_RS07085,KEGG_reaction,-
15033,SGL_RS07090,KEGG_reaction,-
15034,SGL_RS07095,KEGG_reaction,-
15035,SGL_RS07100,KEGG_reaction,R02111
15036,SGL_RS07105,KEGG_reaction,R05813
15037,SGL_RS07105,KEGG_reaction,R07774
15038,SGL_RS07110,KEGG_reaction,R01799
15039,SGL_RS07120,KEGG_reaction,-
15040,SGL_RS07125,KEGG_reaction,-
15041,SGL_RS07130,KEGG_reaction,-
15042,SGL_RS07135,KEGG_reaction,-
15043,SGL_RS07140,KEGG_reaction,-
15044,SGL_RS07145,KEGG_reaction,-
15045,SGL_RS07150,KEGG_reaction,R10152
15046,SGL_RS07155,KEGG_reaction,-
15047,SGL_RS07160,KEGG_reaction,R03905
15048,SGL_RS07160,KEGG_reaction,R04212
15049,SGL_RS07165,KEGG_reaction,-
15050,SGL_RS07170,KEGG_reaction,R01221
15051,SGL_RS07175,KEGG_reaction,-
15052,SGL_RS07180,KEGG_reaction,R09081
15053,SGL_RS07180,KEGG_reaction,R09082
15054,SGL_RS18765,KEGG_reaction,-
15055,SGL_RS07185,KEGG_reaction,-
15056,SGL_RS19815,KEGG_reaction,-
15057,SGL_RS07195,KEGG_reaction,-
15058,SGL_RS07200,KEGG_reaction,-
15059,SGL_RS07205,KEGG_reaction,-
15060,SGL_RS07215,KEGG_reaction,R01061
15061,SGL_RS07230,KEGG_reaction,R03813
15062,SGL_RS07230,KEGG_reaction,R11443
15063,SGL_RS07230,KEGG_reaction,R11444
15064,SGL_RS07235,KEGG_reaction,R07767
15065,SGL_RS07235,KEGG_reaction,R07768
15066,SGL_RS07240,KEGG_reaction,-
15067,SGL_RS07245,KEGG_reaction,R04533
15068,SGL_RS07245,KEGG_reaction,R04534
15069,SGL_RS07245,KEGG_reaction,R04536
15070,SGL_RS07245,KEGG_reaction,R04543
15071,SGL_RS07245,KEGG_reaction,R04566
15072,SGL_RS07245,KEGG_reaction,R04953
15073,SGL_RS07245,KEGG_reaction,R04964
15074,SGL_RS07245,KEGG_reaction,R07759
15075,SGL_RS07245,KEGG_reaction,R07763
15076,SGL_RS07245,KEGG_reaction,R10116
15077,SGL_RS07245,KEGG_reaction,R10120
15078,SGL_RS07245,KEGG_reaction,R11671
15079,SGL_RS07250,KEGG_reaction,R05553
15080,SGL_RS07260,KEGG_reaction,-
15081,SGL_RS07265,KEGG_reaction,-
15082,SGL_RS07270,KEGG_reaction,-
15083,SGL_RS07275,KEGG_reaction,-
15084,SGL_RS07280,KEGG_reaction,-
15085,SGL_RS07285,KEGG_reaction,R04112
15086,SGL_RS07290,KEGG_reaction,-
15087,SGL_RS07295,KEGG_reaction,-
15088,SGL_RS07300,KEGG_reaction,-
15089,SGL_RS07305,KEGG_reaction,R08555
15090,SGL_RS07310,KEGG_reaction,-
15091,SGL_RS07315,KEGG_reaction,-
15092,SGL_RS07320,KEGG_reaction,R03817
15093,SGL_RS07320,KEGG_reaction,R08409
15094,SGL_RS07325,KEGG_reaction,-
15095,SGL_RS18770,KEGG_reaction,-
15096,SGL_RS07330,KEGG_reaction,-
15097,SGL_RS07335,KEGG_reaction,-
15098,SGL_RS07340,KEGG_reaction,-
15099,SGL_RS07350,KEGG_reaction,-
15100,SGL_RS07355,KEGG_reaction,-
15101,SGL_RS07360,KEGG_reaction,-
15102,SGL_RS07365,KEGG_reaction,-
15103,SGL_RS07370,KEGG_reaction,-
15104,SGL_RS07375,KEGG_reaction,-
15105,SGL_RS07380,KEGG_reaction,-
