# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "DRX114944_cds.txt" "DRX114944.bam" 
Geneid	Chr	Start	End	Strand	Length	DRX114944.bam
SYNPCC7002_RS12880	NC_010475.1	2718481	2721333	+	2853	656
SYNPCC7002_RS12885	NC_010475.1	2721347	2724112	-	2766	760
SYNPCC7002_RS12890	NC_010475.1	2724159	2727164	-	3006	1443
SYNPCC7002_RS12895	NC_010475.1	2727207	2727707	-	501	178
SYNPCC7002_RS12900	NC_010475.1	2727747	2728112	-	366	221
SYNPCC7002_RS12905	NC_010475.1	2728190	2729314	-	1125	398
SYNPCC7002_RS12910	NC_010475.1	2729804	2731471	-	1668	373
SYNPCC7002_RS12915	NC_010475.1	2731521	2732348	-	828	241
SYNPCC7002_RS12920	NC_010475.1	2732437	2733684	-	1248	538
SYNPCC7002_RS12925	NC_010475.1	2734031	2734834	-	804	401
SYNPCC7002_RS12930	NC_010475.1	2735049	2736407	+	1359	65
SYNPCC7002_RS12935	NC_010475.1	2736631	2737353	+	723	719
SYNPCC7002_RS12940	NC_010475.1	2737557	2738708	-	1152	227
SYNPCC7002_RS12945	NC_010475.1	2738845	2741157	-	2313	721
SYNPCC7002_RS12950	NC_010475.1	2741227	2741985	-	759	33
SYNPCC7002_RS12955	NC_010475.1	2742064	2742372	+	309	864
SYNPCC7002_RS12960	NC_010475.1	2742481	2742816	+	336	1531
SYNPCC7002_RS12965	NC_010475.1	2742943	2744229	+	1287	967
SYNPCC7002_RS12970	NC_010475.1	2744902	2745918	+	1017	129
SYNPCC7002_RS12975	NC_010475.1	2745960	2747081	+	1122	161
SYNPCC7002_RS12980	NC_010475.1	2747089	2748411	-	1323	478
SYNPCC7002_RS12985	NC_010475.1	2748493	2748966	+	474	269
SYNPCC7002_RS12990	NC_010475.1	2748970	2749668	-	699	3340
SYNPCC7002_RS12995	NC_010475.1	2749996	2750454	-	459	69022
SYNPCC7002_RS13000	NC_010475.1	2750702	2750818	+	117	1437
SYNPCC7002_RS13005	NC_010475.1	2751035	2751532	+	498	325
SYNPCC7002_RS13010	NC_010475.1	2751615	2752757	+	1143	1811
SYNPCC7002_RS13015	NC_010475.1	2752774	2753373	+	600	446
SYNPCC7002_RS13020	NC_010475.1	2753381	2754301	+	921	327
SYNPCC7002_RS13025	NC_010475.1	2754441	2755202	-	762	328
SYNPCC7002_RS13030	NC_010475.1	2755374	2758421	+	3048	274
SYNPCC7002_RS13035	NC_010475.1	2758488	2761526	+	3039	485
SYNPCC7002_RS13040	NC_010475.1	2761686	2764013	+	2328	9586
SYNPCC7002_RS13045	NC_010475.1	2764152	2764718	+	567	585
SYNPCC7002_RS13050	NC_010475.1	2764977	2765558	-	582	389
SYNPCC7002_RS13055	NC_010475.1	2765572	2766645	-	1074	133
SYNPCC7002_RS13060	NC_010475.1	2766821	2768170	+	1350	1065
SYNPCC7002_RS13065	NC_010475.1	2768206	2769006	-	801	836
SYNPCC7002_RS13070	NC_010475.1	2769145	2770068	+	924	922
SYNPCC7002_RS16750	NC_010475.1	2770440	2770733	+	294	151
SYNPCC7002_RS13075	NC_010475.1	2770770	2771228	-	459	438
SYNPCC7002_RS13080	NC_010475.1	2771313	2772512	-	1200	2969
SYNPCC7002_RS16215	NC_010475.1	2772639	2773292	+	654	81
SYNPCC7002_RS13090	NC_010475.1	2773321	2773581	-	261	51
SYNPCC7002_RS13095	NC_010475.1	2773562	2773765	-	204	36
SYNPCC7002_RS13100	NC_010475.1	2773808	2774719	-	912	67
SYNPCC7002_RS13105	NC_010475.1	2774720	2775502	-	783	270
SYNPCC7002_RS16220	NC_010475.1	2775614	2779906	+	4293	874
SYNPCC7002_RS13115	NC_010475.1	2779925	2780725	-	801	1897
SYNPCC7002_RS13120	NC_010475.1	2781024	2781920	+	897	881
SYNPCC7002_RS13125	NC_010475.1	2781975	2784011	+	2037	547
SYNPCC7002_RS13130	NC_010475.1	2784219	2784404	+	186	224
SYNPCC7002_RS13135	NC_010475.1	2784506	2785222	+	717	175
SYNPCC7002_RS13140	NC_010475.1	2785287	2785466	+	180	29
SYNPCC7002_RS13145	NC_010475.1	2785548	2785874	-	327	98
SYNPCC7002_RS13150	NC_010475.1	2786141	2787436	+	1296	6321
SYNPCC7002_RS13155	NC_010475.1	2787668	2788366	+	699	245
SYNPCC7002_RS13160	NC_010475.1	2788546	2789691	+	1146	2020
SYNPCC7002_RS13165	NC_010475.1	2789866	2790381	+	516	203
SYNPCC7002_RS16755	NC_010475.1	2790586	2790750	-	165	27
SYNPCC7002_RS13170	NC_010475.1	2790864	2791523	-	660	103
SYNPCC7002_RS13175	NC_010475.1	2791599	2792423	-	825	204
SYNPCC7002_RS13180	NC_010475.1	2792496	2793509	-	1014	157
SYNPCC7002_RS13185	NC_010475.1	2793687	2793890	-	204	214
SYNPCC7002_RS13190	NC_010475.1	2794116	2794580	+	465	1719
SYNPCC7002_RS13195	NC_010475.1	2794648	2795115	+	468	2571
SYNPCC7002_RS13200	NC_010475.1	2795202	2796203	-	1002	13257
SYNPCC7002_RS13210	NC_010475.1	2796741	2798285	-	1545	52
SYNPCC7002_RS13215	NC_010475.1	2798782	2799360	+	579	461
SYNPCC7002_RS13220	NC_010475.1	2799409	2800212	-	804	3364
SYNPCC7002_RS13225	NC_010475.1	2800311	2800988	-	678	3939
SYNPCC7002_RS13230	NC_010475.1	2800991	2801461	-	471	2923
SYNPCC7002_RS13235	NC_010475.1	2801596	2802078	-	483	2457
SYNPCC7002_RS13240	NC_010475.1	2802108	2802815	-	708	7352
SYNPCC7002_RS13245	NC_010475.1	2802881	2803393	-	513	5824
SYNPCC7002_RS13250	NC_010475.1	2803417	2804232	-	816	4730
SYNPCC7002_RS13255	NC_010475.1	2804623	2805132	-	510	182
SYNPCC7002_RS13260	NC_010475.1	2805213	2806850	+	1638	355
SYNPCC7002_RS13265	NC_010475.1	2806948	2807427	+	480	57
SYNPCC7002_RS13270	NC_010475.1	2807513	2807941	+	429	34
SYNPCC7002_RS13275	NC_010475.1	2807983	2808396	+	414	63
SYNPCC7002_RS13280	NC_010475.1	2808504	2809922	+	1419	350
SYNPCC7002_RS13285	NC_010475.1	2809957	2810961	+	1005	225
SYNPCC7002_RS13290	NC_010475.1	2810927	2814250	+	3324	633
SYNPCC7002_RS13295	NC_010475.1	2814243	2815460	+	1218	231
SYNPCC7002_RS13300	NC_010475.1	2815467	2816627	+	1161	225
SYNPCC7002_RS16225	NC_010475.1	2816749	2817567	+	819	139
SYNPCC7002_RS13310	NC_010475.1	2817668	2818120	-	453	336
SYNPCC7002_RS13315	NC_010475.1	2818301	2820019	+	1719	1107
SYNPCC7002_RS13320	NC_010475.1	2820114	2820671	+	558	616
SYNPCC7002_RS13325	NC_010475.1	2820684	2821985	-	1302	369
SYNPCC7002_RS13330	NC_010475.1	2822360	2823712	+	1353	546
SYNPCC7002_RS13335	NC_010475.1	2823772	2824698	-	927	145
SYNPCC7002_RS13340	NC_010475.1	2824867	2825436	+	570	309
SYNPCC7002_RS13345	NC_010475.1	2825628	2826626	+	999	1425
SYNPCC7002_RS13350	NC_010475.1	2826736	2827779	-	1044	82
SYNPCC7002_RS16760	NC_010475.1	2827884	2828039	-	156	1
SYNPCC7002_RS13355	NC_010475.1	2828294	2829478	+	1185	559
SYNPCC7002_RS13360	NC_010475.1	2829489	2830175	-	687	222
SYNPCC7002_RS13365	NC_010475.1	2830181	2832169	-	1989	1196
SYNPCC7002_RS13370	NC_010475.1	2832402	2832938	-	537	3033
SYNPCC7002_RS13375	NC_010475.1	2833147	2834055	+	909	256
SYNPCC7002_RS13380	NC_010475.1	2834110	2834628	+	519	1110
SYNPCC7002_RS13385	NC_010475.1	2834815	2835246	+	432	449
SYNPCC7002_RS13390	NC_010475.1	2835392	2836984	+	1593	1227
SYNPCC7002_RS13395	NC_010475.1	2837152	2837766	+	615	479
SYNPCC7002_RS13400	NC_010475.1	2837776	2838930	+	1155	600
SYNPCC7002_RS13405	NC_010475.1	2839082	2840143	+	1062	451
SYNPCC7002_RS13410	NC_010475.1	2840161	2841174	-	1014	181
SYNPCC7002_RS13415	NC_010475.1	2841246	2842121	-	876	311
SYNPCC7002_RS13420	NC_010475.1	2842193	2842402	-	210	108
SYNPCC7002_RS13425	NC_010475.1	2842436	2843050	-	615	48
SYNPCC7002_RS13430	NC_010475.1	2843037	2843336	-	300	82
SYNPCC7002_RS13435	NC_010475.1	2843439	2844593	-	1155	307
SYNPCC7002_RS16765	NC_010475.1	2844832	2845014	+	183	22
SYNPCC7002_RS13440	NC_010475.1	2845009	2845245	-	237	659
SYNPCC7002_RS13445	NC_010475.1	2845290	2845991	-	702	1322
SYNPCC7002_RS13450	NC_010475.1	2846113	2847009	+	897	35
SYNPCC7002_RS13460	NC_010475.1	2847278	2848531	-	1254	545
SYNPCC7002_RS13465	NC_010475.1	2848589	2849383	-	795	329
SYNPCC7002_RS13470	NC_010475.1	2849435	2850172	-	738	816
SYNPCC7002_RS17110	NC_010475.1	2850204	2850704	-	501	200
SYNPCC7002_RS17115	NC_010475.1	2850725	2851501	-	777	437
SYNPCC7002_RS13480	NC_010475.1	2851667	2852623	-	957	3670
SYNPCC7002_RS13485	NC_010475.1	2852939	2853652	+	714	446
SYNPCC7002_RS13490	NC_010475.1	2853612	2854265	-	654	349
SYNPCC7002_RS13495	NC_010475.1	2854801	2855439	-	639	128
SYNPCC7002_RS13500	NC_010475.1	2855581	2856081	-	501	675
SYNPCC7002_RS13505	NC_010475.1	2856490	2857017	+	528	358
SYNPCC7002_RS13510	NC_010475.1	2857051	2859003	+	1953	935
SYNPCC7002_RS13515	NC_010475.1	2859000	2859440	+	441	180
SYNPCC7002_RS16230	NC_010475.1	2859613	2861229	+	1617	1547
SYNPCC7002_RS13525	NC_010475.1	2861308	2863239	+	1932	1242
SYNPCC7002_RS13530	NC_010475.1	2863236	2864435	-	1200	335
SYNPCC7002_RS13535	NC_010475.1	2864563	2865660	-	1098	1266
SYNPCC7002_RS13540	NC_010475.1	2865898	2866887	+	990	699
SYNPCC7002_RS13550	NC_010475.1	2867140	2868186	+	1047	80
SYNPCC7002_RS13555	NC_010475.1	2868183	2868680	-	498	95
SYNPCC7002_RS13560	NC_010475.1	2868737	2869186	-	450	38
SYNPCC7002_RS13565	NC_010475.1	2869296	2871488	+	2193	250
SYNPCC7002_RS13570	NC_010475.1	2871485	2872885	-	1401	167
SYNPCC7002_RS13575	NC_010475.1	2873287	2873601	+	315	65
SYNPCC7002_RS13580	NC_010475.1	2873857	2874219	+	363	2048
SYNPCC7002_RS13585	NC_010475.1	2874210	2874941	+	732	5732
SYNPCC7002_RS13590	NC_010475.1	2874945	2875469	+	525	2868
SYNPCC7002_RS13595	NC_010475.1	2875643	2876566	+	924	250
SYNPCC7002_RS13600	NC_010475.1	2876583	2877068	-	486	235
SYNPCC7002_RS13605	NC_010475.1	2877132	2877749	-	618	291
SYNPCC7002_RS13610	NC_010475.1	2878046	2879500	+	1455	1181
SYNPCC7002_RS13615	NC_010475.1	2879706	2880749	-	1044	3778
SYNPCC7002_RS13620	NC_010475.1	2880803	2881027	+	225	26
SYNPCC7002_RS13625	NC_010475.1	2881117	2881434	+	318	182
SYNPCC7002_RS13630	NC_010475.1	2881514	2881801	+	288	183
SYNPCC7002_RS13635	NC_010475.1	2881894	2883105	+	1212	483
SYNPCC7002_RS13640	NC_010475.1	2883110	2883763	+	654	108
SYNPCC7002_RS13645	NC_010475.1	2883894	2885138	+	1245	669
SYNPCC7002_RS13650	NC_010475.1	2885155	2885361	-	207	64
SYNPCC7002_RS13655	NC_010475.1	2885395	2886135	-	741	189
SYNPCC7002_RS13660	NC_010475.1	2886278	2888239	-	1962	17184
SYNPCC7002_RS13670	NC_010475.1	2888989	2889444	-	456	199
SYNPCC7002_RS13675	NC_010475.1	2889501	2890646	-	1146	568
SYNPCC7002_RS17015	NC_010475.1	2890825	2890965	+	141	62
SYNPCC7002_RS13685	NC_010475.1	2891214	2891984	+	771	447
SYNPCC7002_RS13690	NC_010475.1	2891967	2893604	-	1638	569
SYNPCC7002_RS13695	NC_010475.1	2893654	2895018	-	1365	559
SYNPCC7002_RS13700	NC_010475.1	2895186	2895710	-	525	102
SYNPCC7002_RS13705	NC_010475.1	2895822	2896022	-	201	173
SYNPCC7002_RS13710	NC_010475.1	2896206	2897753	-	1548	1141
SYNPCC7002_RS13715	NC_010475.1	2897987	2899075	+	1089	184
SYNPCC7002_RS13720	NC_010475.1	2899092	2900057	-	966	248
SYNPCC7002_RS13725	NC_010475.1	2900206	2900916	-	711	112
SYNPCC7002_RS13730	NC_010475.1	2901120	2901584	+	465	590
SYNPCC7002_RS13735	NC_010475.1	2901628	2902188	+	561	822
SYNPCC7002_RS13740	NC_010475.1	2902289	2902426	-	138	491
SYNPCC7002_RS13745	NC_010475.1	2902453	2903589	-	1137	279
SYNPCC7002_RS13750	NC_010475.1	2903671	2904126	-	456	970
SYNPCC7002_RS13755	NC_010475.1	2904433	2905221	+	789	256
SYNPCC7002_RS13760	NC_010475.1	2905201	2905638	-	438	147
SYNPCC7002_RS13790	NC_010475.1	2911256	2913007	-	1752	329
SYNPCC7002_RS13795	NC_010475.1	2913148	2914287	+	1140	350
SYNPCC7002_RS13800	NC_010475.1	2914281	2915198	-	918	132
SYNPCC7002_RS13805	NC_010475.1	2915239	2915583	+	345	124
SYNPCC7002_RS13810	NC_010475.1	2915708	2917339	-	1632	2131
SYNPCC7002_RS13815	NC_010475.1	2917519	2918301	+	783	611
SYNPCC7002_RS13820	NC_010475.1	2918298	2919731	-	1434	504
SYNPCC7002_RS13825	NC_010475.1	2919846	2921621	-	1776	4970
SYNPCC7002_RS13830	NC_010475.1	2921989	2924106	-	2118	109
SYNPCC7002_RS13835	NC_010475.1	2924260	2925549	+	1290	458
SYNPCC7002_RS16770	NC_010475.1	2925797	2925949	-	153	17
SYNPCC7002_RS13840	NC_010475.1	2926190	2926420	+	231	29
SYNPCC7002_RS13845	NC_010475.1	2926531	2926779	+	249	15
SYNPCC7002_RS13850	NC_010475.1	2927084	2927542	-	459	148
SYNPCC7002_RS17120	NC_010475.1	2927780	2928136	-	357	9589
SYNPCC7002_RS17125	NC_010475.1	2928185	2928352	-	168	5830
SYNPCC7002_RS13860	NC_010475.1	2928687	2929079	+	393	42
SYNPCC7002_RS13865	NC_010475.1	2929220	2930419	+	1200	3017
SYNPCC7002_RS13870	NC_010475.1	2930623	2931576	+	954	609
SYNPCC7002_RS13875	NC_010475.1	2931568	2931903	-	336	257
SYNPCC7002_RS13880	NC_010475.1	2932105	2932818	-	714	105
SYNPCC7002_RS13885	NC_010475.1	2932931	2933893	-	963	1300
SYNPCC7002_RS13890	NC_010475.1	2934129	2935514	+	1386	524
SYNPCC7002_RS13895	NC_010475.1	2935883	2936161	+	279	325
SYNPCC7002_RS13900	NC_010475.1	2936469	2938181	+	1713	148018
SYNPCC7002_RS13905	NC_010475.1	2938424	2939290	+	867	315
SYNPCC7002_RS13910	NC_010475.1	2939268	2940338	-	1071	322
SYNPCC7002_RS13915	NC_010475.1	2940458	2942725	-	2268	853
SYNPCC7002_RS13920	NC_010475.1	2943033	2943404	+	372	0
SYNPCC7002_RS13925	NC_010475.1	2943370	2944605	-	1236	0
SYNPCC7002_RS13930	NC_010475.1	2944829	2946418	+	1590	0
SYNPCC7002_RS13935	NC_010475.1	2946612	2947370	+	759	0
SYNPCC7002_RS13940	NC_010475.1	2947451	2947810	+	360	0
SYNPCC7002_RS13945	NC_010475.1	2947918	2948653	+	736	5
SYNPCC7002_RS13950	NC_010475.1	2948685	2949389	+	705	222
SYNPCC7002_RS13955	NC_010475.1	2949400	2949624	-	225	109
SYNPCC7002_RS13960	NC_010475.1	2949666	2950190	-	525	402
SYNPCC7002_RS13965	NC_010475.1	2950342	2951376	+	1035	275
SYNPCC7002_RS13970	NC_010475.1	2951373	2952356	-	984	266
SYNPCC7002_RS13975	NC_010475.1	2952481	2953191	-	711	189
SYNPCC7002_RS13980	NC_010475.1	2953238	2954317	-	1080	787
SYNPCC7002_RS13985	NC_010475.1	2954505	2955695	+	1191	111
SYNPCC7002_RS13990	NC_010475.1	2955726	2956664	+	939	231
SYNPCC7002_RS13995	NC_010475.1	2956689	2957591	-	903	341
SYNPCC7002_RS14000	NC_010475.1	2957684	2958352	-	669	197
SYNPCC7002_RS14005	NC_010475.1	2958572	2959690	-	1119	119
SYNPCC7002_RS14010	NC_010475.1	2959893	2961509	-	1617	163
SYNPCC7002_RS14015	NC_010475.1	2961586	2962032	-	447	59
SYNPCC7002_RS14020	NC_010475.1	2962059	2962946	-	888	100
SYNPCC7002_RS14025	NC_010475.1	2963044	2963898	+	855	340
SYNPCC7002_RS14030	NC_010475.1	2963919	2964494	-	576	346
SYNPCC7002_RS14035	NC_010475.1	2964572	2965822	-	1251	513
SYNPCC7002_RS14040	NC_010475.1	2965914	2967435	-	1522	562
SYNPCC7002_RS14045	NC_010475.1	2967507	2969855	-	2349	430
SYNPCC7002_RS14050	NC_010475.1	2970035	2970271	-	237	247
SYNPCC7002_RS14055	NC_010475.1	2970392	2971825	+	1434	64
SYNPCC7002_RS14060	NC_010475.1	2971986	2973191	+	1206	84
SYNPCC7002_RS14065	NC_010475.1	2973816	2975495	+	1680	209
SYNPCC7002_RS16240	NC_010475.1	2975686	2976804	+	1119	131
SYNPCC7002_RS14075	NC_010475.1	2976861	2979410	-	2550	1421
SYNPCC7002_RS14080	NC_010475.1	2979937	2980197	-	261	1412
SYNPCC7002_RS14085	NC_010475.1	2980301	2981803	+	1503	3670
SYNPCC7002_RS14090	NC_010475.1	2981951	2983651	+	1701	1266
SYNPCC7002_RS14095	NC_010475.1	2983875	2984789	+	915	1740
SYNPCC7002_RS14100	NC_010475.1	2984916	2985566	+	651	120
SYNPCC7002_RS14105	NC_010475.1	2985559	2986155	+	597	28
SYNPCC7002_RS14110	NC_010475.1	2986181	2986867	+	687	127
SYNPCC7002_RS14115	NC_010475.1	2986977	2987879	+	903	7718
SYNPCC7002_RS14120	NC_010475.1	2988042	2989523	+	1482	331
SYNPCC7002_RS14125	NC_010475.1	2989586	2990698	-	1113	326
SYNPCC7002_RS14130	NC_010475.1	2990999	2991241	+	243	105
SYNPCC7002_RS14135	NC_010475.1	2991238	2991570	+	333	89
SYNPCC7002_RS14140	NC_010475.1	2991804	2994215	+	2412	1121
SYNPCC7002_RS16245	NC_010475.1	2994366	2995787	+	1422	151
SYNPCC7002_RS14150	NC_010475.1	2995818	2997146	-	1329	391
SYNPCC7002_RS14155	NC_010475.1	2997356	2998714	-	1359	497
SYNPCC7002_RS14160	NC_010475.1	2999180	2999860	+	681	186
SYNPCC7002_RS14165	NC_010475.1	2999951	3000487	+	537	69
SYNPCC7002_RS14170	NC_010475.1	3000549	3001397	+	849	39
SYNPCC7002_RS14175	NC_010475.1	3001767	3003593	+	1827	1113
SYNPCC7002_RS14180	NC_010475.1	3003701	3004096	-	396	28
SYNPCC7002_RS14185	NC_010475.1	3004227	3005864	-	1638	110
SYNPCC7002_RS14190	NC_010475.1	3006021	3007439	+	1419	856
SYNPCC7002_RS14195	NC_010475.1	3007519	3007992	+	474	101
SYNPCC7002_RS14480	NC_010479.1	1	639	+	639	283
SYNPCC7002_RS14485	NC_010479.1	633	944	+	312	89
SYNPCC7002_RS14490	NC_010479.1	1989	2357	-	369	451
SYNPCC7002_RS14495	NC_010479.1	2617	2961	+	345	61
SYNPCC7002_RS14500	NC_010479.1	2976	3173	+	198	10
SYNPCC7002_RS14505	NC_010479.1	3239	3790	+	552	11
SYNPCC7002_RS14510	NC_010479.1	3864	4205	+	342	5
SYNPCC7002_RS16790	NC_010479.1	4280	4450	+	171	3
SYNPCC7002_RS14515	NC_010479.1	4456	4884	+	429	20
SYNPCC7002_RS14520	NC_010479.1	4946	5176	+	231	30
SYNPCC7002_RS14525	NC_010479.1	5262	5519	+	258	276
SYNPCC7002_RS14530	NC_010479.1	5674	6717	+	1044	710
SYNPCC7002_RS16510	NC_010479.1	6822	7634	+	813	315
SYNPCC7002_RS16795	NC_010479.1	7603	7932	+	330	81
SYNPCC7002_RS14545	NC_010479.1	8023	8283	+	261	52
SYNPCC7002_RS14550	NC_010479.1	8678	9439	+	762	523
SYNPCC7002_RS14555	NC_010479.1	9535	10239	+	705	224
SYNPCC7002_RS14560	NC_010479.1	10315	11349	+	1035	597
SYNPCC7002_RS16560	NC_010479.1	11421	12024	+	604	460
SYNPCC7002_RS14570	NC_010479.1	12048	13064	-	1017	543
SYNPCC7002_RS14575	NC_010479.1	13665	14384	-	720	1154
SYNPCC7002_RS14580	NC_010479.1	14467	14787	-	321	178
SYNPCC7002_RS14585	NC_010479.1	14784	15134	-	351	143
SYNPCC7002_RS16900	NC_010479.1	15376	16317	+	942	585
SYNPCC7002_RS16905	NC_010479.1	16283	16798	+	516	135
SYNPCC7002_RS16805	NC_010479.1	17276	17533	+	258	3
SYNPCC7002_RS16810	NC_010479.1	17619	17906	+	288	2
SYNPCC7002_RS14605	NC_010479.1	17984	18850	+	867	162
SYNPCC7002_RS14610	NC_010479.1	19345	20457	+	1113	128
SYNPCC7002_RS14615	NC_010479.1	20447	21352	+	906	41
SYNPCC7002_RS14620	NC_010479.1	21353	23419	+	2067	518
SYNPCC7002_RS14625	NC_010479.1	23503	24381	+	879	207
SYNPCC7002_RS14630	NC_010479.1	24413	25027	+	615	62
SYNPCC7002_RS14635	NC_010479.1	25065	25676	+	612	53
SYNPCC7002_RS14640	NC_010479.1	25744	26187	+	444	51
SYNPCC7002_RS14645	NC_010479.1	26337	27428	+	1092	84
SYNPCC7002_RS14650	NC_010479.1	27703	28533	-	831	45
SYNPCC7002_RS14655	NC_010479.1	29469	32588	+	3120	1177
SYNPCC7002_RS14660	NC_010479.1	32592	32846	+	255	31
SYNPCC7002_RS14665	NC_010479.1	32839	33336	+	498	47
SYNPCC7002_RS14670	NC_010479.1	33340	36153	+	2814	714
SYNPCC7002_RS14675	NC_010479.1	36197	38071	+	1875	104
SYNPCC7002_RS14680	NC_010480.1	1	639	+	639	160
SYNPCC7002_RS17250	NC_010480.1	692	1531	+	840	166
SYNPCC7002_RS14690	NC_010480.1	1786	3441	-	1656	218
SYNPCC7002_RS17255	NC_010480.1	3492	3614	-	123	7
SYNPCC7002_RS14695	NC_010480.1	4037	4468	+	432	165
SYNPCC7002_RS14700	NC_010480.1	4471	4794	+	324	72
SYNPCC7002_RS14705	NC_010480.1	4808	5257	+	450	56
SYNPCC7002_RS14710	NC_010480.1	5559	8228	+	2670	175
SYNPCC7002_RS14715	NC_010480.1	8228	11455	+	3228	269
SYNPCC7002_RS14720	NC_010480.1	11476	11820	-	345	90
SYNPCC7002_RS14725	NC_010480.1	11824	12075	-	252	54
SYNPCC7002_RS16815	NC_010480.1	12167	12313	-	147	41
SYNPCC7002_RS14730	NC_010480.1	12480	12719	-	240	67
SYNPCC7002_RS14735	NC_010480.1	12716	12925	-	210	68
SYNPCC7002_RS14740	NC_010480.1	13227	14627	-	1401	374
SYNPCC7002_RS16265	NC_010480.1	14632	15276	-	645	82
SYNPCC7002_RS14750	NC_010480.1	15415	15975	+	561	202
SYNPCC7002_RS17020	NC_010480.1	16122	16295	+	174	6
SYNPCC7002_RS14755	NC_010480.1	16276	19476	+	3201	887
SYNPCC7002_RS14760	NC_010480.1	19638	20066	+	429	79
SYNPCC7002_RS14765	NC_010480.1	20087	20434	+	348	107
SYNPCC7002_RS14770	NC_010480.1	20500	20862	+	363	66
SYNPCC7002_RS14775	NC_010480.1	21037	21402	+	366	24
SYNPCC7002_RS14780	NC_010480.1	21685	24849	+	3165	379
SYNPCC7002_RS14785	NC_010480.1	24955	25269	+	315	64
SYNPCC7002_RS14790	NC_010480.1	25282	25668	+	387	119
SYNPCC7002_RS14795	NC_010480.1	25703	26128	+	426	108
SYNPCC7002_RS14800	NC_010480.1	26116	26451	+	336	48
SYNPCC7002_RS14805	NC_010480.1	26519	26758	+	240	24
SYNPCC7002_RS14810	NC_010480.1	26745	27167	+	423	53
SYNPCC7002_RS14815	NC_010480.1	27168	27563	-	396	28
SYNPCC7002_RS14820	NC_010480.1	27564	27803	-	240	11
SYNPCC7002_RS14825	NC_010480.1	27841	31176	+	3336	404
SYNPCC7002_RS14830	NC_010480.1	31342	31797	+	456	435
SYNPCC7002_RS14835	NC_010480.1	31909	32721	-	813	181
SYNPCC7002_RS14840	NC_010480.1	32744	33412	-	669	119
SYNPCC7002_RS14845	NC_010480.1	33430	35127	-	1698	442
SYNPCC7002_RS14850	NC_010480.1	35204	35611	-	408	66
SYNPCC7002_RS14855	NC_010480.1	35841	37004	-	1164	95
SYNPCC7002_RS14860	NC_010480.1	36997	37896	-	900	118
SYNPCC7002_RS14865	NC_010480.1	37886	39022	-	1137	121
SYNPCC7002_RS14870	NC_010480.1	39162	39776	-	615	17
SYNPCC7002_RS14875	NC_010480.1	39808	40686	-	879	66
SYNPCC7002_RS14880	NC_010480.1	40769	42829	-	2061	300
SYNPCC7002_RS14885	NC_010480.1	42898	44364	-	1467	221
SYNPCC7002_RS14890	NC_010480.1	44557	46503	-	1947	470
SYNPCC7002_RS14895	NC_010480.1	46523	46918	-	396	171
SYNPCC7002_RS14900	NC_010480.1	46968	47765	-	798	352
SYNPCC7002_RS14905	NC_010480.1	47828	48934	-	1107	345
SYNPCC7002_RS14910	NC_010480.1	48947	51898	-	2952	678
SYNPCC7002_RS14915	NC_010480.1	52195	52533	-	339	19
SYNPCC7002_RS14920	NC_010480.1	52530	52754	-	225	13
SYNPCC7002_RS14925	NC_010480.1	52757	53458	-	702	70
SYNPCC7002_RS16570	NC_010480.1	53531	53866	-	336	96
SYNPCC7002_RS14940	NC_010480.1	54224	54454	-	231	6
SYNPCC7002_RS14945	NC_010480.1	61478	61759	-	282	7
SYNPCC7002_RS14950	NC_010480.1	61756	62742	-	987	15
SYNPCC7002_RS14955	NC_010480.1	62739	63035	-	297	16
SYNPCC7002_RS14960	NC_010480.1	63266	63463	-	198	31
SYNPCC7002_RS14965	NC_010480.1	63783	65009	+	1227	139
SYNPCC7002_RS14970	NC_010480.1	65265	66446	-	1182	47
SYNPCC7002_RS14975	NC_010480.1	66451	67140	-	690	17
SYNPCC7002_RS14980	NC_010480.1	67166	68317	-	1152	13
SYNPCC7002_RS16825	NC_010480.1	68501	68674	-	174	97
SYNPCC7002_RS14985	NC_010480.1	68740	69135	-	396	99
SYNPCC7002_RS14990	NC_010480.1	69171	69761	-	591	117
SYNPCC7002_RS14995	NC_010480.1	69872	70324	-	453	68
SYNPCC7002_RS15000	NC_010480.1	70492	70995	-	504	93
SYNPCC7002_RS15005	NC_010480.1	70985	71281	-	297	227
SYNPCC7002_RS15010	NC_010480.1	71371	75507	-	4137	872
SYNPCC7002_RS15015	NC_010480.1	75691	77250	-	1560	90
SYNPCC7002_RS15020	NC_010480.1	77333	77842	-	510	14
SYNPCC7002_RS15025	NC_010480.1	78085	78900	+	816	40
SYNPCC7002_RS15030	NC_010480.1	79106	79834	+	729	167
SYNPCC7002_RS15035	NC_010480.1	79848	80993	+	1146	286
SYNPCC7002_RS15040	NC_010480.1	81051	81392	+	342	31
SYNPCC7002_RS17140	NC_010480.1	83088	84779	+	1692	161
SYNPCC7002_RS15050	NC_010480.1	85109	86329	+	1221	221
SYNPCC7002_RS15055	NC_010480.1	86420	86644	+	225	11
SYNPCC7002_RS15060	NC_010480.1	86641	87033	+	393	16
SYNPCC7002_RS15065	NC_010480.1	87233	87754	+	522	11
SYNPCC7002_RS15070	NC_010480.1	87760	88101	+	342	5
